timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1533548269877264,3,8,9,75,39,0,1,3
1533548269878298,-7,-13,-22,-74,-75,0,-39,-15
1533548269878298,1,3,-2,15,-37,1,61,0
1533548269899264,-4,1,-7,-20,-8,-11,5,0
1533548269899264,0,2,8,-2,-6,8,-4,1
1533548269900294,1,2,8,24,23,-5,18,6
1533548269900294,3,1,0,43,84,4,-40,-5
1533548269914326,-1,-5,3,-10,-21,-6,-2,0
1533548269914326,-2,-1,-14,-85,-65,-2,28,2
1533548269915326,-2,-3,11,41,62,7,0,2
1533548269915326,-2,-5,-6,-9,8,0,-10,0
1533548269937264,3,3,4,41,2,-5,-11,1
1533548269937264,7,28,2,-46,-18,-7,-2,16
1533548269938326,-10,-39,-5,0,7,-2,23,-8
1533548269938326,-3,13,-3,2,22,2,-111,-24
1533548269959264,-3,-6,-5,43,58,10,51,14
1533548269959264,0,-4,-2,-1,-26,-1,3,-1
1533548269960294,2,8,0,1,34,-3,1,2
1533548269960294,2,3,-7,-3,-45,-3,-8,0
1533548269974326,2,3,11,-3,21,1,-9,-5
1533548269974326,1,-1,-1,14,-4,-6,-17,-2
1533548269975325,5,5,-10,-53,-46,-2,-5,-1
1533548269975325,-5,-10,13,40,15,2,11,-3
1533548269997294,0,7,-8,-31,-27,-1,-8,-1
1533548269997294,-5,-11,3,42,44,6,5,2
1533548269998325,3,17,10,28,-6,8,31,10
1533548269998325,1,1,-2,-56,-60,-7,4,1
1533548270019262,0,1,8,54,21,0,-2,0
1533548270019262,-2,-7,-9,-30,-19,6,-7,-7
1533548270020293,1,-3,-4,-15,-55,-9,-10,0
1533548270020293,-2,-3,5,8,44,11,15,5
1533548270034324,3,3,13,16,-30,8,-1,3
1533548270034324,-1,-3,-2,4,16,-2,-4,-6
1533548270035324,1,1,-10,-15,16,-4,-45,-7
1533548270035324,1,-3,-2,-26,-2,11,100,22
1533548270057324,2,0,-6,16,-16,-4,-6,-13
1533548270057324,-5,-7,-11,-43,37,6,-1,-3
1533548270058324,1,10,13,43,16,5,8,2
1533548270058324,-7,-20,-12,-18,-6,-2,-37,-10
1533548270079264,-4,-6,-5,-15,-12,-3,-11,1
1533548270079264,2,3,9,63,31,-1,28,6
1533548270080295,1,4,-7,-55,-88,-6,-27,-5
1533548270080295,-1,4,7,15,64,4,2,4
1533548270093292,0,2,1,-18,-22,0,5,8
1533548270093292,-3,-4,-2,3,8,-3,-32,-20
1533548270101290,-4,-2,7,7,-44,8,0,3
1533548270101290,3,6,-3,-9,-66,3,-10,-1
1533548270117263,-1,-9,-5,-17,51,2,2,3
1533548270117263,5,9,16,89,18,-6,10,5
1533548270118324,-2,-8,-28,-42,27,12,3,-7
1533548270118324,-3,-6,-4,27,-57,8,0,-5
1533548270138262,2,-1,-3,0,-4,-5,-7,-1
1533548270138262,3,3,4,19,9,9,6,4
1533548270146292,2,5,13,113,109,-3,12,6
1533548270146292,-2,5,-10,-117,-38,-6,-87,-12
1533548270153294,0,-3,-6,-39,-28,9,62,9
1533548270153294,-9,-13,2,13,-51,-7,0,-2
1533548270161291,-4,-9,-2,-23,-4,-5,8,-3
1533548270161291,3,6,5,65,36,-17,-10,-7
1533548270177323,0,11,21,29,22,-19,-21,-4
1533548270177323,-6,-15,-41,-128,-71,4,6,-1
1533548270178322,-4,-6,0,34,36,-10,5,2
1533548270178322,-3,1,7,24,0,3,14,0
1533548270199261,-3,2,3,-1,-19,-10,-27,2
1533548270199261,-7,-15,-9,-22,45,0,6,-1
1533548270200291,3,0,-2,-25,-50,-7,-9,-3
1533548270200291,1,-8,-4,-10,1,-2,7,1
1533548270213322,1,0,7,58,6,4,-4,-3
1533548270213322,3,5,1,-41,9,4,-7,-3
1533548270221293,-3,-1,13,34,-8,8,4,3
1533548270221293,3,7,7,48,81,-8,10,4
1533548270237278,-7,-12,-13,-52,-40,2,-12,-6
1533548270237278,1,9,6,24,-11,5,4,1
1533548270238321,-3,-9,-1,6,20,-15,0,-1
1533548270238321,0,4,6,28,-2,11,16,6
1533548270259259,-1,-3,-10,2,-3,10,-11,-5
1533548270259259,3,5,15,6,16,-7,-1,3
1533548270260290,-3,0,10,34,8,8,2,-2
1533548270260290,-2,-5,-22,-46,-12,-4,-7,-6
1533548270273289,0,-3,-4,-6,-7,5,-4,0
1533548270273289,5,3,-7,-56,-28,14,4,4
1533548270281287,8,13,8,35,1,-12,0,9
1533548270281287,0,0,8,0,-13,1,7,4
1533548270297260,-3,2,9,43,18,0,-4,-4
1533548270297260,-6,-7,-20,-57,-14,-12,-16,-12
1533548270298321,-5,-15,-9,-9,21,5,-9,-8
1533548270298321,12,1,-43,-24,-4,16,26,22
1533548270319259,16,21,15,70,-7,10,24,17
1533548270319259,-17,-31,-12,-21,-12,-37,-1,-5
1533548270320289,-13,-9,-12,-30,0,-16,-40,-23
1533548270320289,-20,-17,12,-20,-19,-17,-41,-36
1533548270333321,6,7,-38,-33,10,10,2,4
1533548270333321,34,39,14,68,7,8,43,36
1533548270341288,24,20,23,27,17,15,95,66
1533548270341288,-29,-22,-32,-62,-27,6,-35,-28
1533548270356288,-31,-21,5,-45,-5,-2,-62,-54
1533548270356288,-23,9,2,16,-5,4,-48,-35
1533548270357280,-5,-14,-8,6,-3,-19,-41,-30
1533548270357280,14,25,27,71,23,0,44,21
1533548270379259,13,3,-15,-37,-18,-123,22,29
1533548270379259,10,-32,-2,6,-10,-121,53,40
1533548270380288,8,50,29,9,9,-17,33,26
1533548270380288,-13,1,4,14,17,14,3,11
1533548270393319,-22,-11,-16,-50,-28,73,-33,-39
1533548270393319,-9,-2,-8,68,60,81,13,-8
1533548270401257,-21,-21,-15,-12,-14,70,-24,-28
1533548270401257,4,-4,4,-71,-54,63,-101,-26
1533548270416287,27,-1,-5,-3,10,68,37,42
1533548270416287,35,34,-20,-14,-24,62,60,44
1533548270417311,-11,-29,6,32,28,41,-1,1
1533548270417311,10,14,40,56,42,28,29,8
1533548270439257,2,-1,3,31,42,18,-48,-11
1533548270439257,18,54,5,-53,-38,30,19,9
1533548270440288,7,-23,-51,-16,-9,14,44,21
1533548270440288,-8,16,12,21,-20,-2,-83,-59
1533548270462317,15,2,21,69,81,6,48,25
1533548270462317,15,5,-6,-21,-38,13,-26,2
1533548270463318,-8,-16,-22,-25,12,5,6,-9
1533548270463318,28,21,-14,-10,17,-1,76,44
1533548270476287,-29,-22,-7,28,50,5,-56,-54
1533548270476287,5,14,25,-6,-40,9,-19,3
1533548270477318,-31,-19,-10,-55,-53,-3,-33,-43
1533548270477318,-3,-34,-23,26,39,-1,21,16
1533548270499256,6,5,-12,11,19,2,26,17
1533548270499256,-12,-15,23,62,56,1,-19,-17
1533548270501316,29,27,12,20,29,-2,3,14
1533548270501316,-9,-5,2,14,5,6,21,6
1533548270522317,-2,9,-4,-54,-64,38,-14,-12
1533548270522317,-16,-13,4,21,34,53,-22,-21
1533548270523318,-4,-6,-15,-19,3,13,-23,-11
1533548270523318,3,-33,-13,-21,-69,14,17,11
1533548270536284,-2,20,12,-77,-67,-1,14,8
1533548270536284,-14,-22,-2,32,30,113,-15,-17
1533548270537317,10,10,20,15,18,85,11,4
1533548270537317,12,24,-3,20,61,-23,28,9
1533548270559255,-6,-6,0,-40,-52,-82,-7,-7
1533548270559255,-39,-75,-29,-22,-14,-69,-7,-16
1533548270560286,5,8,22,50,41,-21,-7,7
1533548270560286,24,39,7,13,11,33,19,18
1533548270582317,-11,3,8,2,-24,-12,-12,-6
1533548270582317,-7,19,1,18,44,-11,-15,-14
1533548270583317,3,-1,-12,-18,-20,7,2,5
1533548270583317,16,8,8,-14,-15,-37,-18,13
1533548270596260,0,-10,4,52,60,45,53,-4
1533548270596260,-5,-9,-8,-43,-65,-36,-12,-5
1533548270597317,-2,-8,-7,-33,-20,-31,0,-2
1533548270597317,-5,15,12,15,23,29,-1,-12
1533548270619255,3,-11,-10,-14,-17,40,1,16
1533548270619255,4,17,3,22,-4,-28,-4,-2
1533548270620285,-7,-25,2,67,20,-7,5,2
1533548270620285,-19,-12,-25,-85,-17,-42,-12,-11
1533548270642316,1,-8,15,56,43,12,0,6
1533548270642316,18,32,18,28,29,11,11,11
1533548270643316,34,70,26,-35,-28,-35,-55,45
1533548270643316,-55,-111,-53,-17,-23,14,-11,-59
1533548270656331,-27,-24,-53,-103,-103,3,37,-13
1533548270656331,4,5,17,25,43,31,4,-5
1533548270657315,7,19,11,60,23,-50,-11,3
1533548270657315,27,2,38,84,88,67,26,71
1533548270679253,-8,53,-5,-100,-92,-63,-44,-20
1533548270679253,-20,-47,-41,-9,-95,22,20,-32
1533548270680285,-13,-1,-20,-45,43,14,-5,-50
1533548270680285,11,37,8,-17,28,-35,-48,20
1533548270702287,49,34,63,100,127,-36,61,60
1533548270702287,22,-3,37,22,-90,-97,-77,89
1533548270703282,-42,-50,-60,-79,-22,33,-24,-98
1533548270703282,-41,-82,-77,-15,-128,77,45,-8
1533548270718316,1,-2,16,67,58,33,-62,16
1533548270718316,19,46,1,13,123,6,-4,-21
1533548270719315,19,-33,-11,-29,-88,-20,-4,23
1533548270719315,2,14,44,73,31,68,61,-2
1533548270741315,-3,11,-5,-53,82,63,-53,-40
1533548270741315,62,17,54,-28,6,44,-67,95
1533548270742315,-43,-58,-49,-5,42,3,-48,-84
1533548270742315,-23,1,-43,-107,-6,-55,-90,-76
1533548270762314,5,-17,13,87,1,84,87,58
1533548270762314,-1,33,26,127,-21,11,-21,-27
1533548270763314,38,24,41,87,100,122,124,65
1533548270763314,18,1,-50,-86,36,56,-13,49
1533548270776282,11,-2,11,117,-60,95,-63,-63
1533548270776282,-8,-19,-44,-128,-72,94,68,30
1533548270777314,-14,-14,14,82,-47,-20,-79,-73
1533548270777314,26,75,69,26,4,-110,5,9
1533548270799252,13,33,-5,-38,-128,-128,-33,42
1533548270799252,-36,-27,-33,-37,-7,-104,37,-43
1533548270800282,-39,-43,-45,89,57,-75,42,-15
1533548270800282,-1,16,30,-11,-41,-51,37,7
1533548270822313,11,1,-8,-73,76,-59,24,-4
1533548270822313,-4,8,35,-6,-49,-42,-21,19
1533548270823313,1,1,31,26,10,-7,-7,31
1533548270823313,-18,-38,-11,7,-49,-8,-28,-32
1533548270836281,-10,-3,10,59,4,5,-14,3
1533548270836281,-10,6,-3,2,-29,2,4,-19
1533548270837313,0,19,-15,-63,79,-13,28,42
1533548270837313,2,8,25,84,41,-3,-5,-4
1533548270859251,-9,-13,3,53,-16,-6,-65,38
1533548270859251,-18,-11,-37,-49,-28,14,73,-55
1533548270860282,7,36,32,108,28,21,15,32
1533548270860282,1,4,-20,-108,-80,13,-12,19
1533548270882311,-14,-26,-12,5,73,6,4,-1
1533548270882311,4,-1,11,127,37,20,20,-12
1533548270883312,10,17,-4,-44,29,10,1,38
1533548270883312,-1,-1,1,-11,-2,-2,0,-2
1533548270897280,-2,8,10,26,-14,-1,6,-13
1533548270897280,-11,-58,-20,-3,60,3,-20,6
1533548270904312,-1,10,-13,-100,-106,5,8,1
1533548270904312,1,10,12,119,29,2,-12,-9
1533548270919251,-4,-11,-34,-104,20,2,-43,-38
1533548270919251,11,20,28,77,65,-3,-6,9
1533548270921312,6,34,12,-38,-58,0,-13,15
1533548270921312,5,-6,8,48,-12,-4,-13,-29
1533548270942312,-10,16,-21,-77,-61,2,16,-4
1533548270942312,-6,-2,9,66,-14,0,-13,-7
1533548270943312,1,-4,-8,-102,-25,-3,4,1
1533548270943312,7,19,2,6,40,7,-18,2
1533548270956281,-5,-17,0,10,-85,-5,10,-11
1533548270956281,-6,4,-17,-16,20,3,-9,-6
1533548270957312,15,17,30,40,12,2,-28,2
1533548270957312,-2,-7,19,2,-24,-1,0,17
1533548270979249,1,-4,-21,-54,-3,0,26,0
1533548270979249,-16,-37,-36,-18,29,1,-42,-10
1533548270980280,3,10,-1,-6,-56,-2,-26,6
1533548270980280,1,10,11,57,53,-4,13,8
1533548271002283,-6,-15,4,-12,35,-5,29,-1
1533548271002283,11,26,2,17,-14,2,-18,3
1533548271003311,8,7,38,67,12,-4,4,5
1533548271003311,-9,-21,-22,-14,8,2,10,-11
1533548271016310,2,-1,8,-6,-15,-1,-3,-7
1533548271016310,2,2,-9,-32,-5,-5,6,5
1533548271024249,3,0,-20,8,27,6,4,14
1533548271024249,2,16,24,18,-41,3,8,7
1533548271039250,-1,-6,1,-20,-28,5,-3,-12
1533548271039250,-9,-4,22,12,34,-7,-8,-26
1533548271040279,-4,-8,-13,-58,-36,2,2,-7
1533548271040279,7,6,-23,-3,18,-6,-7,8
1533548271062309,0,-9,-17,41,25,-3,5,14
1533548271062309,-6,-7,8,-36,-10,0,5,4
1533548271063310,5,14,8,68,12,-4,-4,11
1533548271063310,-4,-3,-23,-99,-28,-5,4,17
1533548271075248,1,14,11,34,9,-7,11,13
1533548271075248,0,2,-12,-3,-2,1,10,8
1533548271084279,10,12,-30,11,5,35,23,24
1533548271084279,-7,2,60,94,29,17,0,-1
1533548271099249,-30,-28,-24,-52,-24,6,-47,-39
1533548271099249,-9,5,-6,-10,-19,5,-34,-23
1533548271100278,9,12,-18,-5,-24,-6,17,9
1533548271100278,16,13,-3,49,16,-2,13,3
1533548271122309,-9,4,36,32,25,-13,4,6
1533548271122309,-34,-34,11,22,30,-20,-26,-31
1533548271123310,-6,-20,-2,-70,-57,-54,-3,2
1533548271123310,11,-3,-29,-38,2,-24,25,5
1533548271135249,0,-3,-5,9,-28,-13,-39,-17
1533548271135249,-5,-9,-11,-20,-8,97,10,-1
1533548271144309,-8,-5,29,39,64,24,-14,-12
1533548271144309,5,-12,-11,-43,-62,40,14,19
1533548271159247,39,34,14,-13,-6,-46,43,37
1533548271159247,3,-24,-22,-16,18,-93,25,6
1533548271160278,-17,8,25,12,22,-65,-37,-32
1533548271160278,2,-4,-1,23,69,-112,-29,-10
1533548271182246,0,13,12,-8,-5,-40,34,4
1533548271182246,51,42,-14,-26,-29,-128,25,59
1533548271183278,-24,-19,3,-8,-9,5,4,-33
1533548271183278,-12,-43,-26,-22,-3,-97,-74,-37
1533548271196307,4,20,31,117,125,-45,-22,-15
1533548271196307,21,7,3,-41,-7,33,34,20
1533548271204307,14,-6,15,41,57,26,13,24
1533548271204307,5,12,6,-41,-53,105,3,0
1533548271219247,-8,-35,-38,38,51,87,-6,-14
1533548271219247,-3,6,19,-34,-18,110,-6,-8
1533548271220277,9,-18,16,11,11,98,9,8
1533548271220277,9,34,8,-35,-67,127,12,10
1533548271242306,3,-1,-28,-29,-15,113,11,15
1533548271242306,-8,6,-1,26,-1,78,-5,-15
1533548271243308,-3,7,13,38,77,-1,-32,-21
1533548271243308,-9,-39,-9,-11,-1,12,-4,-3
1533548271264245,19,7,-10,-78,-59,60,18,13
1533548271264245,-10,-19,-3,46,66,1,0,-2
1533548271266308,-2,0,5,18,11,-27,-28,-15
1533548271266308,-14,10,-4,-25,-34,-45,-17,-17
1533548271280308,0,-8,5,4,-5,-13,3,0
1533548271280308,5,1,-4,-6,-19,5,20,13
1533548271288307,8,17,-18,30,7,-30,-9,-1
1533548271288307,-19,-19,24,1,39,-13,6,-10
1533548271294307,-3,-3,15,-1,-15,13,3,4
1533548271294307,0,10,-1,9,-15,-42,-16,-8
1533548271295307,-2,-1,2,-19,-9,-19,8,7
1533548271295307,9,0,2,21,41,12,14,14
1533548271308305,-9,-12,-5,-42,-66,13,-10,-11
1533548271308305,-7,7,0,0,25,-51,-23,-14
1533548271316307,-4,-11,-12,17,-60,-19,4,6
1533548271316307,6,-2,-5,20,26,2,21,9
1533548271330244,-11,-15,-13,-7,3,-27,-6,7
1533548271330244,-9,-11,3,12,18,23,12,-10
1533548271339307,-8,-3,-8,-31,-19,-17,-11,-10
1533548271339307,-3,5,4,4,23,-8,-1,-5
1533548271354306,7,0,0,7,-5,-1,-5,3
1533548271354306,18,30,25,30,28,-44,-44,3
1533548271355306,15,-14,-16,-94,-81,-13,23,42
1533548271355306,-27,9,-14,67,59,4,17,-37
1533548271368307,-13,-2,-10,3,-30,-16,4,-16
1533548271368307,10,-17,9,-44,15,-1,-78,30
1533548271375244,22,62,17,11,19,45,98,-1
1533548271375244,-48,-63,-36,-14,-40,-60,-26,1
1533548271390242,46,38,38,67,19,-40,-84,38
1533548271390242,-68,-10,14,38,95,11,88,-13
1533548271399304,-20,-28,-24,-32,-108,-29,-91,-79
1533548271399304,26,29,0,-34,42,102,88,21
1533548271414306,4,-7,21,76,14,22,-85,-32
1533548271414306,2,-39,-47,-105,-22,5,-18,94
1533548271415306,7,-9,58,93,99,-6,23,-48
1533548271415306,18,29,-20,-71,-3,-55,-2,67
1533548271428304,-9,-26,6,-102,-79,-27,24,-117
1533548271428304,-2,10,2,107,-87,111,96,36
1533548271435244,8,-7,6,59,123,-22,-99,-4
1533548271435244,7,76,-6,-72,-128,37,-1,-24
1533548271451273,-4,-33,-29,40,127,-43,6,88
1533548271451273,-16,31,54,32,22,-33,23,1
1533548271458273,-4,-48,-41,-70,-85,-16,-62,-68
1533548271458273,13,-38,-12,-14,18,79,-45,-59
1533548271473304,-3,27,-20,2,-20,7,0,-18
1533548271473304,14,5,-36,-90,-49,-59,-69,5
1533548271481273,15,10,38,112,2,43,-104,24
1533548271481273,26,22,37,38,-9,8,56,-4
1533548271488305,25,17,-19,-87,-19,91,100,32
1533548271488305,19,11,21,67,-100,27,-70,1
1533548271496306,-6,-16,-27,-128,-78,-87,-11,21
1533548271496306,-1,-26,-7,121,116,-111,-35,-6
1533548271510243,-38,32,-39,-7,4,-128,-4,26
1533548271510243,18,-48,-13,-67,-59,-63,65,-7
1533548271518305,-8,20,-6,-4,-36,18,40,36
1533548271518305,-26,-7,24,-66,-53,8,-23,-8
1533548271533241,1,23,51,47,33,29,-20,38
1533548271533241,-16,-4,-62,-51,-13,22,-60,-20
1533548271541244,-1,8,-5,-91,-69,31,43,33
1533548271541244,-19,-10,19,88,117,-17,-34,27
1533548271548241,3,17,-4,-33,-4,-1,0,29
1533548271548241,-11,-9,7,79,41,-9,-1,-54
1533548271555242,-2,15,-7,1,63,-4,33,4
1533548271555242,16,13,22,26,33,-1,8,6
1533548271570244,-16,-4,25,68,-44,11,-24,-26
1533548271570244,-10,-11,-4,-27,19,14,3,-34
1533548271579303,-7,-5,-11,11,-51,34,-15,22
1533548271579303,0,-5,9,-54,-73,7,55,-2
1533548271593271,-2,-16,13,40,17,9,33,-4
1533548271593271,5,4,-38,-75,9,5,-38,-23
1533548271601241,-8,0,0,24,11,11,14,-9
1533548271601241,11,9,-13,-70,-102,-2,-38,14
1533548271608303,10,9,40,-14,-106,8,34,72
1533548271608303,-18,-7,-16,44,56,10,-7,-90
1533548271615240,2,8,-5,-51,27,3,27,40
1533548271615240,5,9,6,59,11,-1,-12,-14
1533548271631349,-1,-15,-13,-73,-73,9,-15,-2
1533548271631349,10,24,24,87,96,-8,-39,15
1533548271638300,-6,1,8,49,80,0,12,-7
1533548271638300,-3,-4,-11,-17,32,-1,2,12
1533548271653302,-2,-4,-21,-33,-51,2,-27,-49
1533548271653302,5,5,-4,-26,-1,-4,2,8
1533548271661239,0,-6,-1,-29,-3,5,-77,-9
1533548271661239,-1,-9,-4,-57,-17,-7,71,-32
1533548271678302,-2,-8,-3,60,84,-5,-20,-2
1533548271678302,7,13,23,-63,-38,-3,6,3
1533548271679303,-2,-3,0,6,51,3,25,18
1533548271679303,3,24,26,5,-30,2,-55,16
1533548271691303,-9,-24,-15,61,80,1,3,-27
1533548271691303,5,1,4,-34,5,2,36,9
1533548271699240,8,14,34,32,-32,1,-23,5
1533548271699240,-1,1,-23,-19,26,-1,55,80
1533548271713239,-15,-33,-26,-3,38,4,-4,-113
1533548271713239,2,9,7,26,-20,-2,-15,14
1533548271721271,0,4,-7,10,-22,0,16,0
1533548271721271,-2,2,24,39,15,-1,-30,-6
1533548271736269,-3,-1,-5,-69,-3,1,5,21
1533548271736269,1,3,13,49,15,0,10,5
1533548271737301,4,2,-19,-23,-23,3,4,-11
1533548271737301,-3,-23,-20,-66,-52,36,-18,-9
1533548271751300,3,-4,-12,14,15,10,1,8
1533548271751300,11,13,-11,-3,-9,-4,-5,-20
1533548271758300,3,13,35,29,12,-6,33,-16
1533548271758300,-10,-16,49,120,48,-24,-33,-44
1533548271773302,-9,-12,-13,-123,-29,-6,-8,-11
1533548271773302,5,10,-8,-25,-19,-6,3,13
1533548271781239,10,4,-16,29,10,-6,33,45
1533548271781239,9,4,28,25,-2,-9,11,36
1533548271796269,1,4,45,53,-14,0,-14,34
1533548271796269,-33,-30,-12,-15,-12,-3,-70,-40
1533548271797300,-9,-5,-21,-32,-11,-2,-8,6
1533548271797300,2,8,-10,-2,2,-8,-10,-1
1533548271810240,28,34,-1,15,9,18,57,53
1533548271810240,1,14,7,32,2,23,13,18
1533548271818300,-31,-23,-11,17,-11,14,-15,-40
1533548271818300,-26,-8,-16,43,59,7,-72,-51
1533548271833299,-12,-10,-11,-64,-75,-9,18,-2
1533548271833299,11,12,0,-5,-7,3,39,16
1533548271841237,13,10,-32,-14,-5,-5,30,18
1533548271841237,-43,-46,34,-17,12,-16,-12,-32
1533548271856266,-30,-16,3,37,20,-23,-72,-57
1533548271856266,8,-3,15,3,-14,40,34,23
1533548271857299,11,9,-12,-18,-20,81,17,25
1533548271857299,11,-3,-64,-17,9,-43,-21,8
1533548271870237,3,-5,51,-3,13,-52,16,11
1533548271870237,5,12,42,84,90,-109,-21,-2
1533548271878298,1,-9,-16,-85,-101,-128,16,2
1533548271878298,34,10,-5,8,-3,-64,16,25
1533548271893297,9,-18,-32,2,36,-56,-1,-8
1533548271893297,10,12,11,27,11,-31,10,-2
1533548271901236,-12,-16,-12,-2,62,22,-37,-34
1533548271901236,2,18,5,46,34,46,-42,-23
1533548271916268,15,11,-18,-52,-63,43,16,14
1533548271916268,34,2,-11,-58,-30,96,48,41
1533548271917299,-19,-35,-28,-33,-37,34,-29,-28
1533548271917299,-11,-13,23,31,53,80,30,5
1533548271930237,16,12,4,-29,-29,66,-15,0
1533548271930237,1,11,6,20,-31,47,-13,-6
1533548271938299,15,15,24,-1,-52,70,8,17
1533548271938299,5,-1,-35,-30,-38,40,-5,-6
1533548271953298,-6,-18,-15,82,75,32,18,-6
1533548271953298,-18,-32,13,-47,-1,-35,-49,-23
1533548271961266,3,13,26,40,68,-11,16,5
1533548271961266,7,12,0,-24,-43,14,-5,7
1533548271976265,6,-1,2,33,31,18,18,15
1533548271976265,-13,-13,-28,-51,-46,-5,-14,-15
1533548271977298,-10,-12,30,19,-13,-20,-16,-15
1533548271977298,8,6,-5,-6,9,15,12,9
1533548271991298,-5,1,-16,43,44,22,3,-3
1533548271991298,3,13,-21,-9,6,6,2,-7
1533548271998267,-2,-13,12,29,21,-3,-3,2
1533548271998267,-6,13,4,-11,-20,8,-17,-22
1533548272015298,-9,-2,4,-6,-6,-7,-6,-3
1533548272015298,-5,-57,-9,31,28,-11,13,7
1533548272021235,7,14,-3,-16,-17,-7,10,6
1533548272021235,-6,3,-10,-20,-12,-7,-21,12
1533548272036265,0,19,9,24,22,-4,-14,-22
1533548272036265,-4,-10,4,-16,5,-41,-35,2
1533548272037297,-8,-9,-17,-33,-55,13,29,-4
1533548272037297,5,-8,-7,-27,-56,5,24,9
1533548272051296,-7,-4,-1,0,17,-24,-9,-8
1533548272051296,-9,10,4,57,54,4,-9,-11
1533548272058297,5,3,-7,-49,-19,-22,-11,4
1533548272058297,5,14,5,66,25,-34,-4,4
1533548272073265,11,0,-5,-80,-86,-1,-5,10
1533548272073265,10,2,-12,-21,-12,-39,-34,6
1533548272081266,-23,-7,-9,15,22,16,82,5
1533548272081266,2,11,-1,19,25,-9,2,-6
1533548272096265,-13,-26,9,12,44,38,12,-13
1533548272096265,14,22,9,34,-48,25,35,-13
1533548272097265,8,0,-4,-52,24,-33,-109,7
1533548272097265,8,17,21,57,44,-2,61,38
1533548272110236,-17,14,-33,-70,-83,67,21,16
1533548272110236,12,-10,-24,-17,70,11,34,-60
1533548272118268,9,-18,1,32,78,19,-56,56
1533548272118268,17,60,35,28,-58,-24,98,10
1533548272133296,9,-2,-19,-83,-17,51,13,2
1533548272133296,-24,-29,-27,37,-53,-29,88,52
1533548272141233,-8,31,5,-17,-11,6,-28,-53
1533548272141233,2,-54,1,-64,57,2,29,96
1533548272156295,-13,50,19,115,16,-83,-58,-80
1533548272156295,-36,-32,-29,-84,-128,106,68,-31
1533548272164297,22,-5,27,78,116,-27,-51,-18
1533548272164297,-5,-15,4,46,-128,7,36,54
1533548272178233,-1,24,-18,-45,109,0,-128,-85
1533548272178233,15,32,16,-44,-83,26,-101,-33
1533548272187295,10,43,27,51,75,-69,107,23
1533548272187295,1,-42,-27,18,125,28,-46,-56
1533548272201233,3,-44,33,101,-37,-30,-2,45
1533548272201233,18,29,-5,-88,-40,-67,-125,74
1533548272208296,7,-28,-67,-61,-128,111,67,-27
1533548272208296,5,5,-21,-128,-101,34,-128,-103
1533548272225294,19,-5,2,82,51,-54,17,53
1533548272225294,6,2,34,67,63,-68,77,64
1533548272227263,-4,-10,-3,25,-114,-112,-68,-44
1533548272227263,-18,-2,-38,-107,8,-109,-28,13
1533548272238295,0,10,9,9,-23,-36,-4,21
1533548272238295,-15,3,28,99,94,-4,9,-2
1533548272247263,-3,15,-1,4,48,22,-45,30
1533548272247263,-5,-20,-29,-90,-128,26,-40,-17
1533548272261233,4,21,37,59,47,6,9,5
1533548272261233,-2,17,-9,-93,-12,35,44,37
1533548272268295,-27,-33,-33,5,-49,30,126,-48
1533548272268295,-17,-23,7,53,127,-4,-24,-63
1533548272284234,3,7,18,58,-89,-13,-22,69
1533548272284234,-2,1,1,-15,25,14,48,-39
1533548272286265,-5,-1,5,-8,49,9,-34,23
1533548272286265,-3,9,0,27,-38,-3,-13,-7
1533548272298294,2,1,21,31,5,8,11,42
1533548272298294,-9,-23,-58,-32,-73,-1,3,-109
1533548272307294,-6,-3,-7,-4,84,-10,-16,22
1533548272307294,7,18,31,101,-1,-3,17,21
1533548272322261,-1,-15,-30,-40,35,19,12,6
1533548272322261,11,6,17,-9,-63,7,-41,33
1533548272324293,8,20,7,31,39,4,-24,28
1533548272324293,-15,-28,-30,10,24,11,6,-65
1533548272344230,1,8,-2,-2,40,6,5,-22
1533548272344230,4,14,42,115,-62,2,-13,13
1533548272346293,-3,-10,-25,-116,-11,4,-55,17
1533548272346293,11,0,14,49,106,6,-17,117
1533548272367232,-16,-7,-49,-109,-89,-5,94,-96
1533548272367232,-2,-7,-6,-32,-46,-3,-29,11
1533548272373293,10,9,47,127,-23,7,-3,8
1533548272373293,2,6,11,-22,75,-2,-8,4
1533548272380230,-2,-11,-4,-91,-22,-5,-7,-64
1533548272380230,-4,-7,-17,-14,-5,5,-6,-2
1533548272390292,1,12,23,-5,-60,2,-25,-25
1533548272390292,4,28,34,44,-6,-2,-27,-17
1533548272404231,-18,-53,-57,-15,-102,-2,8,17
1533548272404231,-2,9,-6,6,119,2,-13,-1
1533548272406292,0,-2,18,30,50,-2,2,6
1533548272406292,-5,-8,-19,39,-35,-1,-4,-2
1533548272427293,4,-1,-2,-9,81,9,-18,27
1533548272427293,-1,-1,-3,-30,17,-2,-52,-10
1533548272429292,-2,-8,-1,-12,-33,4,86,28
1533548272429292,1,-5,-13,-22,-6,-3,-10,-56
1533548272441230,4,4,15,10,15,3,2,9
1533548272441230,5,13,-10,54,31,2,6,2
1533548272448292,-2,7,15,-72,47,-1,-12,-8
1533548272448292,3,12,5,2,-41,0,22,12
1533548272464229,4,1,13,13,6,-5,5,17
1533548272464229,-8,-8,18,9,53,-3,-40,-13
1533548272466292,-3,-13,-11,15,-41,-3,-16,-19
